norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
SGB 11;§ 18e Absatz 6 Satz 1;Der Medizinische Dienst Bund muss bis zum 30. Juni 2026 fachlich unabhängige wissenschaftliche Einrichtungen oder Sachverständige beauftragen.;Der Medizinische Dienst Bund beauftragt bis zum 30. Juni 2026 fachlich unabhängige wissenschaftliche Einrichtungen oder fachlich unabhängige Sachverständige mit der Durchführung eines Modellvorhabens nach den Absätzen 1 bis 5.;Handlungspflicht;muss;beauftragt bis zum 30. Juni 2026;Öffentliche Verwaltung;Der Medizinische Dienst Bund;https://www.gesetze-im-internet.de/sgb_11/__18e.html
SGB 11;§ 18e Absatz 6 Satz 8;Die Medizinischen Dienste müssen bei der Durchführung des Modellvorhabens beteiligt werden.;Die Medizinischen Dienste sind bei der Durchführung des Modellvorhabens zu beteiligen.;Duldungs-/Mitwirkungspflicht;muss;sind … zu beteiligen;Öffentliche Verwaltung;Die Medizinischen Dienste;https://www.gesetze-im-internet.de/sgb_11/__18e.html
SGB 11;§ 18e Absatz 6 Satz 9;Der Medizinische Dienst Bund muss einen Zwischenbericht und einen Abschlussbericht verfassen.;Der Medizinische Dienst Bund hat einen Zwischenbericht und einen Abschlussbericht zu verfassen.;Handlungspflicht;muss;hat … zu verfassen;Öffentliche Verwaltung;Der Medizinische Dienst Bund;https://www.gesetze-im-internet.de/sgb_11/__18e.html
SGB 11;§ 18e Absatz 6 Satz 10;Der Zwischenbericht muss dem Bundesministerium für Gesundheit fristgerecht vorgelegt werden.;Der Zwischenbericht ist dem Bundesministerium für Gesundheit innerhalb eines Monats nach Fertigstellung vorzulegen.;Informationspflicht;muss;ist … vorzulegen;Öffentliche Verwaltung;Der Zwischenbericht;https://www.gesetze-im-internet.de/sgb_11/__18e.html
SGB 11;§ 18e Absatz 6 Satz 11;Der Abschlussbericht muss eine begründete Empfehlung enthalten und bis zum 30. Juni 2028 vorgelegt werden.;Der Abschlussbericht hat eine abschließende und begründete Empfehlung zu beinhalten und ist dem Bundesministerium für Gesundheit bis zum 30. Juni 2028 vorzulegen.;Informationspflicht;muss;hat … zu beinhalten und ist … vorzulegen;Öffentliche Verwaltung;Der Abschlussbericht;https://www.gesetze-im-internet.de/sgb_11/__18e.html
SGB 11;§ 21a Absatz 2 Satz 1;Die Solidargemeinschaften müssen bei ihren Mitgliedern unverzüglich abfragen, ob Versicherungsschutz in der sozialen oder privaten Pflege-Pflichtversicherung besteht.;Die in § 176 Absatz 1 des Fünften Buches genannten Solidargemeinschaften haben bei ihren Mitgliedern unverzüglich abzufragen, ob sie in der sozialen Pflegeversicherung oder privaten Pflege-Pflichtversicherung versichert sind.;Informationspflicht;muss;haben bei ihren Mitgliedern unverzüglich abzufragen;Wirtschaft;die in § 176 Absatz 1 des Fünften Buches genannten Solidargemeinschaften;https://www.gesetze-im-internet.de/sgb_11/__21a.html
SGB 11;§ 21a Absatz 2 Satz 2;Die Mitglieder müssen der Solidargemeinschaft binnen drei Monaten den Pflegeversicherungsschutz nachweisen oder mitteilen, dass keiner besteht.;Die Mitglieder einer Solidargemeinschaft sind verpflichtet, der Solidargemeinschaft innerhalb von drei Monaten nach der Abfrage das Vorliegen eines Pflegeversicherungsschutzes nachzuweisen oder mitzuteilen, dass kein Versicherungsschutz besteht.;Informationspflicht;muss;sind verpflichtet, … nachzuweisen oder mitzuteilen;Bürgerinnen und Bürger;die Mitglieder einer Solidargemeinschaft;https://www.gesetze-im-internet.de/sgb_11/__21a.html
SGB 11;§ 21a Absatz 2 Satz 3;Die Solidargemeinschaft muss das Mitglied unverzüglich zur Versicherung und zum Nachweis auffordern, wenn kein Schutz fristgerecht nachgewiesen wird.;Wird kein Pflegeversicherungsschutz innerhalb der Frist nach Satz 2 nachgewiesen, hat die Solidargemeinschaft das Mitglied unverzüglich aufzufordern, sich gegen das Risiko der Pflegebedürftigkeit zu versichern und einen Nachweis darüber innerhalb von sechs Wochen vorzulegen.;Handlungspflicht;muss;hat die Solidargemeinschaft … unverzüglich aufzufordern;Wirtschaft;die Solidargemeinschaft;https://www.gesetze-im-internet.de/sgb_11/__21a.html
SGB 11;§ 22 Absatz 1 Satz 2;Befreite Personen müssen ihren Versicherungsvertrag aufrechterhalten.;Die befreiten Personen sind verpflichtet, den Versicherungsvertrag aufrechtzuerhalten, solange sie krankenversichert sind.;Handlungspflicht;muss;sind verpflichtet, den Versicherungsvertrag aufrechtzuerhalten;Bürgerinnen und Bürger;die befreiten Personen;https://www.gesetze-im-internet.de/sgb_11/__22.html
SGB 11;§ 22 Absatz 1 Satz 3;Personen mit Beihilfeleistungen bei Pflegebedürftigkeit müssen eine entsprechende anteilige Versicherung abschließen.;Personen, die bei Pflegebedürftigkeit Beihilfeleistungen erhalten, sind zum Abschluß einer entsprechenden anteiligen Versicherung im Sinne des Satzes 1 verpflichtet.;Handlungspflicht;muss;sind zum Abschluß einer entsprechenden anteiligen Versicherung … verpflichtet;Bürgerinnen und Bürger;Personen, die bei Pflegebedürftigkeit Beihilfeleistungen erhalten;https://www.gesetze-im-internet.de/sgb_11/__22.html
SGB 11;§ 23 Absatz 1 Satz 1;Die betroffenen Personen müssen eine Pflegepflichtversicherung abschließen und fortführen.;Personen, die ... versichert sind, sind vorbehaltlich des Absatzes 2 verpflichtet, bei diesem Unternehmen zur Absicherung des Risikos der Pflegebedürftigkeit einen Versicherungsvertrag abzuschließen und aufrechtzuerhalten.;Handlungspflicht;muss;sind ... verpflichtet, ... abzuschließen und aufrechtzuerhalten;Bürgerinnen und Bürger;Personen, die gegen das Risiko Krankheit bei einem privaten Krankenversicherungsunternehmen mit Anspruch auf allgemeine Krankenhausleistungen oder im Rahmen von Versicherungsverträgen, die der Versicherungspflicht nach § 193 Abs. 3 des Versicherungsvertragsgesetzes genügen, versichert sind;https://www.gesetze-im-internet.de/sgb_11/__23.html
SGB 11;§ 23 Absatz 2 Satz 2;Die betroffenen Personen müssen ihr Wahlrecht innerhalb von sechs Monaten ausüben.;Das Wahlrecht ist innerhalb von sechs Monaten auszuüben.;Handlungspflicht;muss;ist innerhalb von sechs Monaten auszuüben;Bürgerinnen und Bürger;die Personen nach Absatz 1;https://www.gesetze-im-internet.de/sgb_11/__23.html
SGB 11;§ 23 Absatz 2 Satz 4;Der Versicherungsnehmer muss den nahtlosen Versicherungsschutz bei einem neuen Versicherer nachweisen.;... bei fortbestehender Versicherungspflicht nach Absatz 1 wird eine Kündigung des Vertrages jedoch erst wirksam, wenn der Versicherungsnehmer nachweist, dass die versicherte Person bei einem neuen Versicherer ohne Unterbrechung versichert ist.;Duldungs-/Mitwirkungspflicht;muss;wenn der Versicherungsnehmer nachweist;Bürgerinnen und Bürger;der Versicherungsnehmer;https://www.gesetze-im-internet.de/sgb_11/__23.html
SGB 11;§ 23 Absatz 3 Satz 1;Die betroffenen Personen müssen eine anteilige beihilfekonforme Versicherung abschließen.;Personen, die nach beamtenrechtlichen Vorschriften oder Grundsätzen bei Pflegebedürftigkeit Anspruch auf Beihilfe haben, sind zum Abschluß einer entsprechenden anteiligen beihilfekonformen Versicherung im Sinne des Absatzes 1 verpflichtet, sofern sie nicht nach § 20 Abs. 3 versicherungspflichtig sind.;Handlungspflicht;muss;sind zum Abschluß ... verpflichtet;Bürgerinnen und Bürger;Personen, die nach beamtenrechtlichen Vorschriften oder Grundsätzen bei Pflegebedürftigkeit Anspruch auf Beihilfe haben;https://www.gesetze-im-internet.de/sgb_11/__23.html
SGB 11;§ 23 Absatz 6 Satz 1 Nummer 1;Das Versicherungsunternehmen muss bei Pflegebedürftigkeit und Pflegegrad dieselben Maßstäbe wie in der sozialen Pflegeversicherung anwenden.;Das private Krankenversicherungsunternehmen oder ein anderes die Pflegeversicherung betreibendes Versicherungsunternehmen sind verpflichtet, 1. für die Feststellung der Pflegebedürftigkeit sowie für die Zuordnung zu einem Pflegegrad dieselben Maßstäbe wie in der sozialen Pflegeversicherung anzulegen ...;Handlungspflicht;muss;sind verpflichtet, 1. ... dieselben Maßstäbe ... anzulegen;Wirtschaft;das private Krankenversicherungsunternehmen oder ein anderes die Pflegeversicherung betreibendes Versicherungsunternehmen;https://www.gesetze-im-internet.de/sgb_11/__23.html
SGB 11;§ 23 Absatz 6 Satz 1 Nummer 2;Das Versicherungsunternehmen muss die Vorversicherungszeit auf die Wartezeit anrechnen.;Das private Krankenversicherungsunternehmen oder ein anderes die Pflegeversicherung betreibendes Versicherungsunternehmen sind verpflichtet, ... 2. die in der sozialen Pflegeversicherung zurückgelegte Versicherungszeit des Mitglieds und seiner nach § 25 familienversicherten Angehörigen oder Lebenspartner auf die Wartezeit anzurechnen.;Handlungspflicht;muss;sind verpflichtet, ... anzurechnen;Wirtschaft;das private Krankenversicherungsunternehmen oder ein anderes die Pflegeversicherung betreibendes Versicherungsunternehmen;https://www.gesetze-im-internet.de/sgb_11/__23.html
SGB 11;§ 24 Satz 1;Abgeordnete müssen dem jeweiligen Parlamentspräsidenten nachweisen, dass sie gegen das Risiko der Pflegebedürftigkeit versichert sind.;Mitglieder des Bundestages, des Europäischen Parlaments und der Parlamente der Länder (Abgeordnete) sind unbeschadet einer bereits nach § 20 Abs. 3 oder § 23 Abs. 1 bestehenden Versicherungspflicht verpflichtet, gegenüber dem jeweiligen Parlamentspräsidenten nachzuweisen, daß sie sich gegen das Risiko der Pflegebedürftigkeit versichert haben.;Informationspflicht;muss;sind ... verpflichtet, ... nachzuweisen;Bürgerinnen und Bürger;Mitglieder des Bundestages, des Europäischen Parlaments und der Parlamente der Länder (Abgeordnete);https://www.gesetze-im-internet.de/sgb_11/__24.html
SGB 11;§ 24 Satz 2;Bezieher von Versorgungsleistungen nach den Abgeordnetengesetzen müssen denselben Nachweis erbringen.;Das gleiche gilt für die Bezieher von Versorgungsleistungen nach den jeweiligen Abgeordnetengesetzen des Bundes und der Länder.;Informationspflicht;muss;Das gleiche gilt;Bürgerinnen und Bürger;die Bezieher von Versorgungsleistungen nach den jeweiligen Abgeordnetengesetzen des Bundes und der Länder;https://www.gesetze-im-internet.de/sgb_11/__24.html
SGB 11;§ 26 Absatz 1 Satz 3;Personen müssen den Antrag auf Weiterversicherung fristgerecht bei der zuständigen Pflegekasse stellen.;Der Antrag ist in den Fällen des Satzes 1 innerhalb von drei Monaten nach Beendigung der Mitgliedschaft, in den Fällen des Satzes 2 nach Beendigung der Familienversicherung oder nach Geburt des Kindes bei der zuständigen Pflegekasse zu stellen.;Informationspflicht;muss;ist … zu stellen;Bürgerinnen und Bürger;Personen;https://www.gesetze-im-internet.de/sgb_11/__26.html
SGB 11;§ 26 Absatz 2 Satz 2;Personen müssen den Antrag auf Weiterversicherung binnen eines Monats bei der zuletzt zuständigen Pflegekasse stellen.;Der Antrag ist bis spätestens einen Monat nach Ausscheiden aus der Versicherungspflicht bei der Pflegekasse zu stellen, bei der die Versicherung zuletzt bestand.;Informationspflicht;muss;ist … zu stellen;Bürgerinnen und Bürger;Personen;https://www.gesetze-im-internet.de/sgb_11/__26.html
SGB 11;§ 26a Absatz 1 Satz 3;Betroffene Personen müssen ihren Beitritt schriftlich erklären.;"Der Beitritt ist gegenüber der gewählten Pflegekasse oder dem gewählten privaten Versicherungsunternehmen bis zum 30. Juni 2002 schriftlich zu erklären; er bewirkt einen Versicherungsbeginn rückwirkend zum 1. April 2001.";Handlungspflicht;muss;ist … schriftlich zu erklären;Bürgerinnen und Bürger;Personen mit Wohnsitz im Inland, die nicht pflegeversichert sind;https://www.gesetze-im-internet.de/sgb_11/__26a.html
SGB 11;§ 26a Absatz 2 Satz 3;Betroffene Personen müssen ihren Beitritt schriftlich erklären.;Der Beitritt ist gegenüber der gewählten Pflegekasse oder dem gewählten privaten Versicherungsunternehmen bis zum 30. Juni 2002 schriftlich zu erklären.;Handlungspflicht;muss;ist … schriftlich zu erklären;Bürgerinnen und Bürger;Personen mit Wohnsitz im Inland, die erst ab einem Zeitpunkt nach dem 1. Januar 1995 bis zum Inkrafttreten dieses Gesetzes nicht pflegeversichert sind und keinen Tatbestand der Versicherungspflicht nach diesem Buch erfüllen;https://www.gesetze-im-internet.de/sgb_11/__26a.html
SGB 11;§ 26a Absatz 3 Satz 2;Betroffene Personen müssen ihren Beitritt innerhalb der Frist schriftlich erklären.;Der Beitritt ist gegenüber der nach § 48 Abs. 2 gewählten Pflegekasse oder dem gewählten privaten Versicherungsunternehmen schriftlich innerhalb von drei Monaten nach Wohnsitznahme im Inland oder nach Wegfall der Ausschlussgründe nach Absatz 1 Satz 2 mit Wirkung vom 1. des Monats zu erklären, der auf die Beitrittserklärung folgt.;Handlungspflicht;muss;ist … schriftlich innerhalb von drei Monaten … zu erklären;Bürgerinnen und Bürger;nicht pflegeversicherte Personen, die als Zuwanderer oder Auslandsrückkehrer bei Wohnsitznahme im Inland keinen Tatbestand der Versicherungspflicht nach diesem Buch erfüllen und das 65. Lebensjahr noch nicht vollendet haben, sowie nicht versicherungspflichtige Personen mit Wohnsitz im Inland, bei denen die Ausschlussgründe nach Absatz 1 Satz 2 entfallen sind;https://www.gesetze-im-internet.de/sgb_11/__26a.html
SGB 11;§ 28 Absatz 3;Die Pflegekassen und die Leistungserbringer müssen sicherstellen, dass die Leistungen nach Absatz 1 dem allgemein anerkannten Stand medizinisch-pflegerischer Erkenntnisse entsprechen.;Die Pflegekassen und die Leistungserbringer haben sicherzustellen, daß die Leistungen nach Absatz 1 nach allgemein anerkanntem Stand medizinisch-pflegerischer Erkenntnisse erbracht werden.;Handlungspflicht;muss;haben sicherzustellen;Wirtschaft;die Pflegekassen und die Leistungserbringer;https://www.gesetze-im-internet.de/sgb_11/__28.html
SGB 11;§ 28a Satz 1;Die Pflegeversicherung muss bei Pflegegrad 1 die genannten Leistungen gewähren.;Bei Vorliegen des Pflegegrades 1 gewährt die Pflegeversicherung folgende Leistungen: 1. Pflegeberatung gemäß den §§ 7a und 7b, 2. Beratung in der eigenen Häuslichkeit gemäß § 37 Absatz 3, 3. Versorgung mit Pflegehilfsmitteln gemäß § 40, 4. finanzielle Zuschüsse für Maßnahmen zur Verbesserung des individuellen oder gemeinsamen Wohnumfelds gemäß § 40, 5. Leistungen zur ergänzenden Unterstützung bei der Nutzung von digitalen Pflegeanwendungen sowie zur Versorgung mit digitalen Pflegeanwendungen gemäß den §§ 39a, 40a und 40b, 6. Versorgung Pflegebedürftiger bei Inanspruchnahme von Vorsorge- oder Rehabilitationsleistungen durch die Pflegeperson gemäß § 42b, 7. einen monatlichen Zuschuss bei vollstationärer Pflege gemäß § 43 Absatz 3, 8. zusätzliche Betreuung und Aktivierung in stationären Pflegeeinrichtungen gemäß § 43b, 9. zusätzliche Leistungen bei Pflegezeit und kurzzeitiger Arbeitsverhinderung gemäß § 44a, 10. Pflegekurse für Angehörige und ehrenamtliche Pflegepersonen gemäß § 45, 11. den Entlastungsbetrag gemäß § 45b, 12. zusätzliche Leistungen für Pflegebedürftige in ambulant betreuten Wohngruppen gemäß § 45f, 13. die Anschubfinanzierung zur Gründung von ambulant betreuten Wohngruppen gemäß § 45g nach Maßgabe von § 28 Absatz 1b, 14. Leistungen in gemeinschaftlichen Wohnformen mit Verträgen zur pflegerischen Versorgung gemäß § 92c, soweit die Leistungen gemäß § 45h bei Pflegegrad 1 zur Anwendung kommen.;Handlungspflicht;muss;gewährt die Pflegeversicherung folgende Leistungen;Öffentliche Verwaltung;die Pflegeversicherung;https://www.gesetze-im-internet.de/sgb_11/__28a.html
SGB 11;§ 29 Absatz 1 Satz 2;Die Pflegekassen dürfen nicht über Leistungen entscheiden, die die Voraussetzungen nicht erfüllen.;Leistungen, die diese Voraussetzungen nicht erfüllen, … dürfen die Pflegekassen nicht bewilligen …;Unterlassungspflicht;muss;dürfen … nicht bewilligen;Öffentliche Verwaltung;die Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__29.html
SGB 11;§ 29 Absatz 1 Satz 2;Die Leistungserbringer dürfen solche Leistungen nicht zulasten der sozialen Pflegeversicherung bewirken.;Leistungen, die diese Voraussetzungen nicht erfüllen, … dürfen die Leistungserbringer nicht zu Lasten der sozialen Pflegeversicherung bewirken.;Unterlassungspflicht;muss;dürfen … nicht … bewirken;Wirtschaft;die Leistungserbringer;https://www.gesetze-im-internet.de/sgb_11/__29.html
SGB 11;§ 29 Absatz 2;Leistungen dürfen nur bei vertraglich gebundenen Leistungserbringern in Anspruch genommen werden.;Leistungen dürfen nur bei Leistungserbringern in Anspruch genommen werden, mit denen die Pflegekassen oder die für sie tätigen Verbände Verträge abgeschlossen haben.;Unterlassungspflicht;muss;dürfen nur … in Anspruch genommen werden;Bürgerinnen und Bürger;Leistungen;https://www.gesetze-im-internet.de/sgb_11/__29.html
SGB 11;§ 30 Absatz 2;Das Bundesministerium für Gesundheit muss die neuen Beträge im Bundesanzeiger bekannt machen.;Die neuen Beträge für die Leistungen der Pflegeversicherung werden vom Bundesministerium für Gesundheit jeweils im Bundesanzeiger bekannt gemacht.;Informationspflicht;muss;werden … bekannt gemacht;Öffentliche Verwaltung;das Bundesministerium für Gesundheit;https://www.gesetze-im-internet.de/sgb_11/__30.html
SGB 11;§ 31 Absatz 1 Satz 1;Die Pflegekassen müssen im Einzelfall geeignete und zumutbare Rehabilitations- und ergänzende Leistungen prüfen.;Die Pflegekassen prüfen im Einzelfall, welche Leistungen zur medizinischen Rehabilitation und ergänzenden Leistungen geeignet und zumutbar sind, Pflegebedürftigkeit zu überwinden, zu mindern oder ihre Verschlimmerung zu verhüten.;Handlungspflicht;muss;prüfen im Einzelfall;Öffentliche Verwaltung;die Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__31.html
SGB 11;§ 31 Absatz 1 Satz 2;Die Pflegekassen müssen bei Nachuntersuchungen die Frage geeigneter und zumutbarer Rehabilitationsleistungen mitprüfen.;Werden Leistungen nach diesem Buch gewährt, ist bei Nachuntersuchungen die Frage geeigneter und zumutbarer Leistungen zur medizinischen Rehabilitation mit zu prüfen.;Handlungspflicht;muss;ist … mit zu prüfen;Öffentliche Verwaltung;die Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__31.html
SGB 11;§ 31 Absatz 2;Die Pflegekassen müssen bei Pflegeleistungen sowie bei Beratung, Auskunft und Aufklärung eng mit den Rehabilitationsträgern zusammenarbeiten.;Die Pflegekassen haben bei der Einleitung und Ausführung der Leistungen zur Pflege sowie bei Beratung, Auskunft und Aufklärung mit den Trägern der Rehabilitation eng zusammenzuarbeiten, um Pflegebedürftigkeit zu vermeiden, zu überwinden, zu mindern oder ihre Verschlimmerung zu verhüten.;Handlungspflicht;muss;haben … eng zusammenzuarbeiten;Öffentliche Verwaltung;die Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__31.html
SGB 11;§ 31 Absatz 3 Satz 1;Die Pflegekasse muss den Versicherten unverzüglich schriftlich oder elektronisch informieren und weitere Stellen unter Einwilligung beteiligen.;Wenn eine Pflegekasse durch die gutachterlichen Feststellungen des Medizinischen Dienstes oder anderer von ihr beauftragter unabhängiger Gutachterinnen und Gutachter (§ 18b Absatz 1 Satz 1 Nummer 2 und Absatz 2) oder auf sonstige Weise feststellt, dass im Einzelfall Leistungen zur medizinischen Rehabilitation angezeigt sind, informiert sie schriftlich oder elektronisch unverzüglich den Versicherten sowie mit dessen Einwilligung schriftlich oder elektronisch die behandelnde Ärztin oder den behandelnden Arzt sowie Angehörige, Personen des Vertrauens der Versicherten oder Pflege- und Betreuungseinrichtungen, die den Versicherten versorgen, und leitet mit Einwilligung des Versicherten eine entsprechende Mitteilung dem zuständigen Rehabilitationsträger zu.;Informationspflicht;muss;informiert sie schriftlich oder elektronisch unverzüglich;Öffentliche Verwaltung;die Pflegekasse;https://www.gesetze-im-internet.de/sgb_11/__31.html
SGB 11;§ 31 Absatz 3 Satz 2;Die Pflegekasse muss den Versicherten auf seine Eigenverantwortung und Mitwirkungspflicht hinweisen.;Die Pflegekasse weist den Versicherten gleichzeitig auf seine Eigenverantwortung und Mitwirkungspflicht hin.;Informationspflicht;muss;weist … hin;Öffentliche Verwaltung;die Pflegekasse;https://www.gesetze-im-internet.de/sgb_11/__31.html
SGB 11;§ 31 Absatz 3 Satz 4;Die Pflegekasse muss unverzüglich über die Leistungsentscheidung des zuständigen Rehabilitationsträgers informiert werden.;Die Pflegekasse ist über die Leistungsentscheidung des zuständigen Rehabilitationsträgers unverzüglich zu informieren.;Informationspflicht;muss;ist … unverzüglich zu informieren;Öffentliche Verwaltung;die Pflegekasse;https://www.gesetze-im-internet.de/sgb_11/__31.html
SGB 11;§ 31 Absatz 3 Satz 5;Die Pflegekasse muss prüfen, ob die Maßnahmen durchgeführt wurden, und erforderlichenfalls vorläufige Reha-Leistungen erbringen.;"Sie prüft in einem angemessenen zeitlichen Abstand, ob entsprechende Maßnahmen durchgeführt worden sind; soweit erforderlich, hat sie vorläufige Leistungen zur medizinischen Rehabilitation nach § 32 Absatz 1 zu erbringen.";Handlungspflicht;muss;"prüft ...; soweit erforderlich, hat sie ... zu erbringen";Öffentliche Verwaltung;die Pflegekasse;https://www.gesetze-im-internet.de/sgb_11/__31.html
SGB 11;§ 32 Absatz 1;Die Pflegekasse muss vorläufige Leistungen zur medizinischen Rehabilitation erbringen, wenn die gesetzlichen Voraussetzungen vorliegen.;Die Pflegekasse erbringt vorläufige Leistungen zur medizinischen Rehabilitation, wenn eine sofortige Leistungserbringung erforderlich ist, um eine unmittelbar drohende Pflegebedürftigkeit zu vermeiden, eine bestehende Pflegebedürftigkeit zu überwinden, zu mindern oder eine Verschlimmerung der Pflegebedürftigkeit zu verhüten, und sonst die sofortige Einleitung der Leistungen gefährdet wäre.;Handlungspflicht;muss;erbringt vorläufige Leistungen;Öffentliche Verwaltung;Die Pflegekasse;https://www.gesetze-im-internet.de/sgb_11/__32.html
SGB 11;§ 32 Absatz 2 Satz 1;Die Pflegekasse muss den zuständigen Träger vorab unterrichten und auf die Eilbedürftigkeit hinweisen.;"Die Pflegekasse hat zuvor den zuständigen Träger zu unterrichten und auf die Eilbedürftigkeit der Leistungsgewährung hinzuweisen;";Informationspflicht;muss;hat zuvor den zuständigen Träger zu unterrichten und auf die Eilbedürftigkeit der Leistungsgewährung hinzuweisen;Öffentliche Verwaltung;Die Pflegekasse;https://www.gesetze-im-internet.de/sgb_11/__32.html
SGB 11;§ 33 Absatz 1 Satz 8;Die Pflegekasse muss vor Ablauf einer Befristung rechtzeitig prüfen, ob Pflegeleistungen weiterhin bewilligt werden.;Um eine nahtlose Leistungsgewährung sicherzustellen, hat die Pflegekasse vor Ablauf einer Befristung rechtzeitig zu prüfen;Handlungspflicht;muss;hat … rechtzeitig zu prüfen;Öffentliche Verwaltung;die Pflegekasse;https://www.gesetze-im-internet.de/sgb_11/__33.html
SGB 11;§ 33 Absatz 1 Satz 8;Die Pflegekasse muss dem Pflegebedürftigen und der betreuenden Pflegeeinrichtung mitteilen, ob Leistungen weiter bewilligt werden und welcher Pflegegrad gilt.;Um eine nahtlose Leistungsgewährung sicherzustellen, hat die Pflegekasse vor Ablauf einer Befristung rechtzeitig zu prüfen und dem Pflegebedürftigen sowie der ihn betreuenden Pflegeeinrichtung mitzuteilen, ob Pflegeleistungen weiterhin bewilligt werden und welchem Pflegegrad der Pflegebedürftige zuzuordnen ist.;Informationspflicht;muss;dem Pflegebedürftigen sowie der ihn betreuenden Pflegeeinrichtung mitzuteilen;Öffentliche Verwaltung;die Pflegekasse;https://www.gesetze-im-internet.de/sgb_11/__33.html
SGB 11;§ 33a Satz 2;Die Pflegekasse muss das Nähere zur Durchführung in ihrer Satzung regeln.;Das Nähere zur Durchführung regelt die Pflegekasse in ihrer Satzung.;Handlungspflicht;muss;regelt;Öffentliche Verwaltung;die Pflegekasse;https://www.gesetze-im-internet.de/sgb_11/__33a.html
SGB 11;§ 35a Satz 2;Der Leistungsträger muss sicherstellen, dass Bewilligung und Verwendung der Leistungen den Vorschriften entsprechen.;Der Leistungsträger, der das Persönliche Budget nach § 29 Absatz 3 des Neunten Buches durchführt, hat sicherzustellen, dass eine den Vorschriften dieses Buches entsprechende Leistungsbewilligung und Verwendung der Leistungen durch den Pflegebedürftigen gewährleistet ist.;Handlungspflicht;muss;hat sicherzustellen;Öffentliche Verwaltung;der Leistungsträger, der das Persönliche Budget nach § 29 Absatz 3 des Neunten Buches durchführt;https://www.gesetze-im-internet.de/sgb_11/__35a.html
SGB 11;§ 37 Absatz 2 Satz 1;Der zuständige Kostenträger muss das Pflegegeld anteilig kürzen.;"Besteht der Anspruch nach Absatz 1 nicht für den vollen Kalendermonat, ist der Geldbetrag entsprechend zu kürzen; dabei ist der Kalendermonat mit 30 Tagen anzusetzen.";Handlungspflicht;muss;ist der Geldbetrag entsprechend zu kürzen;Öffentliche Verwaltung, Wirtschaft;der Geldbetrag;https://www.gesetze-im-internet.de/sgb_11/__37.html
SGB 11;§ 37 Absatz 2 Satz 1;Der Kalendermonat ist bei der Kürzung mit 30 Tagen anzusetzen.;"Besteht der Anspruch nach Absatz 1 nicht für den vollen Kalendermonat, ist der Geldbetrag entsprechend zu kürzen; dabei ist der Kalendermonat mit 30 Tagen anzusetzen.";Handlungspflicht;muss;ist der Kalendermonat mit 30 Tagen anzusetzen;Öffentliche Verwaltung, Wirtschaft;der Kalendermonat;https://www.gesetze-im-internet.de/sgb_11/__37.html
SGB 11;§ 37 Absatz 3 Satz 1;Pflegebedürftige müssen halbjährlich eine Beratung in der eigenen Häuslichkeit abrufen.;"Pflegebedürftige der Pflegegrade 2 bis 5, die Pflegegeld nach Absatz 1 beziehen, haben halbjährlich einmal eine Beratung in der eigenen Häuslichkeit abzurufen;";Informationspflicht;muss;haben halbjährlich einmal eine Beratung in der eigenen Häuslichkeit abzurufen;Bürgerinnen und Bürger;Pflegebedürftige der Pflegegrade 2 bis 5, die Pflegegeld nach Absatz 1 beziehen;https://www.gesetze-im-internet.de/sgb_11/__37.html
SGB 11;§ 37 Absatz 3 Satz 4;Bei Videokonferenzen müssen die technischen Anforderungen eingehalten werden.;Auf Wunsch der pflegebedürftigen Person erfolgt im Zeitraum vom 1. Juli 2022 bis einschließlich 31. März 2027 jede zweite Beratung abweichend von den Sätzen 1 bis 3 per Videokonferenz. Bei der Durchführung der Videokonferenz sind die nach § 365 Absatz 1 Satz 1 des Fünften Buches vereinbarten Anforderungen an die technischen Verfahren zu Videosprechstunden einzuhalten.;Handlungspflicht;muss;sind ... einzuhalten;Öffentliche Verwaltung, Wirtschaft;Beratungsperson;https://www.gesetze-im-internet.de/sgb_11/__37.html
SGB 11;§ 37 Absatz 3 Satz 5;Die erstmalige Beratung muss in der eigenen Häuslichkeit erfolgen.;Die erstmalige Beratung nach den Sätzen 1 bis 3 hat in der eigenen Häuslichkeit zu erfolgen.;Handlungspflicht;muss;hat in der eigenen Häuslichkeit zu erfolgen;Öffentliche Verwaltung, Wirtschaft;Beratungsperson;https://www.gesetze-im-internet.de/sgb_11/__37.html
